id	geonames_id	name	lat	lng	featureClass	featureCode	is_mention	is_focus	focus_level	focus_score
53853	953987	"Republic of South Africa"	-29	24	A	PCLI	1	0	NA	NA
32552	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
32552	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
47125	1210997	Bangladesh	24	90	A	PCLI	1	0	NA	NA
47125	192950	"Republic of Kenya"	1	38	A	PCLI	1	0	NA	NA
47125	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	1	0	NA	NA
47125	433561	"Republic of Burundi"	-3.5	30	A	PCLI	0	1	countries	4
47125	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
65332	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	2
65332	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
4834	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	3
4834	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
10464	433561	"Republic of Burundi"	-3.5	30	A	PCLI	0	1	countries	1
10464	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
43002	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	0	1	countries	1
43002	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	1	0	NA	NA
85680	3144096	"Kingdom of Norway"	62	10	A	PCLI	0	1	countries	1
85680	3144096	"Kingdom of Norway"	62	10	A	PCLI	1	0	NA	NA
34313	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	1
34313	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
51158	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	1
51158	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
82931	380308	Abyei	9.59525	28.43493	P	PPL	0	1	cities	"1"""
82931	380308	Abyei	9.59525	28.43493	P	PPL	1	0	NA	NA
16955	218825	Birambizo	-1.19781	29.13163	P	PPL	0	1	cities	"2"""
16955	218825	Birambizo	-1.19781	29.13163	P	PPL	1	0	NA	NA
16955	3144096	"Kingdom of Norway"	62	10	A	PCLI	1	0	NA	NA
37572	2361809	"Burkina Faso"	12.5	-1.66667	A	PCLI	0	1	countries	1
37572	2361809	"Burkina Faso"	12.5	-1.66667	A	PCLI	1	0	NA	NA
52070	2440476	"Republic of Niger"	18	9	A	PCLI	1	0	NA	NA
52070	2450166	Taoussa	16.97207	-0.55098	P	PPL	0	1	cities	"1"""
52070	2450166	Taoussa	16.97207	-0.55098	P	PPL	1	0	NA	NA
52070	7533617	North	22.49471	114.13812	A	ADM1	0	1	states	"1"""
52070	7533617	North	22.49471	114.13812	A	ADM1	1	0	NA	NA
49798	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	3
49798	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
84761	2963597	Ireland	53	-8	A	PCLI	0	1	countries	2
84761	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
84761	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
32864	2635167	"United Kingdom of Great Britain and Northern Ireland"	54.75844	-2.69531	A	PCLI	0	1	countries	1
32864	2635167	"United Kingdom of Great Britain and Northern Ireland"	54.75844	-2.69531	A	PCLI	1	0	NA	NA
32864	2963597	Ireland	53	-8	A	PCLI	0	1	countries	"1"""
32864	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
4227	3347762	Lubango	-14.91717	13.4925	P	PPLA	0	1	cities	"1"""
4227	3347762	Lubango	-14.91717	13.4925	P	PPLA	1	0	NA	NA
4227	3348313	Huambo	-12.77611	15.73917	P	PPLA	0	1	cities	"1"""
4227	3348313	Huambo	-12.77611	15.73917	P	PPLA	1	0	NA	NA
4227	3349096	"Cunene Province"	-16.51009	15.43526	A	ADM1	0	1	states	"2"""
4227	3349096	"Cunene Province"	-16.51009	15.43526	A	ADM1	1	0	NA	NA
74080	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	1
74080	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
1538	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	0	1	countries	2
1538	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	1	0	NA	NA
78831	3516668	"Sierra Papacal"	21.12522	-89.73018	P	PPL	0	1	cities	"1"""
78831	3516668	"Sierra Papacal"	21.12522	-89.73018	P	PPL	1	0	NA	NA
97006	290557	"United Arab Emirates"	23.75	54.5	A	PCLI	0	1	countries	2
97006	290557	"United Arab Emirates"	23.75	54.5	A	PCLI	1	0	NA	NA
5150	2264397	"Portuguese Republic"	39.6945	-8.13057	A	PCLI	0	1	countries	1
5150	2264397	"Portuguese Republic"	39.6945	-8.13057	A	PCLI	1	0	NA	NA
82999	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	4
82999	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
82999	376731	"Darfur Wilayat"	13	25	A	ADMD	1	0	NA	NA
90686	234178	Bundibugyo	0.71117	30.06469	P	PPLA2	0	1	cities	"2"""
90686	234178	Bundibugyo	0.71117	30.06469	P	PPLA2	1	0	NA	NA
65168	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	1
65168	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
14413	2434508	"Republic of Chad"	15	19	A	PCLI	0	1	countries	2
14413	2434508	"Republic of Chad"	15	19	A	PCLI	1	0	NA	NA
62275	2963597	Ireland	53	-8	A	PCLI	0	1	countries	3
62275	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
16682	206938	"Province du Nord-Kivu"	-0.66667	28.75	A	ADM1	0	1	states	"1"""
16682	206938	"Province du Nord-Kivu"	-0.66667	28.75	A	ADM1	1	0	NA	NA
16682	2260494	"Republic of the Congo"	-1	15.5	A	PCLI	1	0	NA	NA
86436	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	3
86436	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
65918	6255146	Africa	7.1881	21.09375	L	CONT	1	0	NA	NA
82050	328195	Somaliland	8	45	L	RGN	1	0	NA	NA
82050	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	3
72192	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	0	1	cities	"2"""
72192	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	1	0	NA	NA
50662	2460596	Bamako	12.65	-8	P	PPLC	0	1	cities	"1"""
50662	2460596	Bamako	12.65	-8	P	PPLC	1	0	NA	NA
90053	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
90053	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
47260	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
47260	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
47260	6269133	"Middle East"	33.13906	35.85869	L	RGN	1	0	NA	NA
68323	1835841	"Republic of Korea"	36.5	127.75	A	PCLI	1	0	NA	NA
68323	2155400	"State of New South Wales"	-33	146	A	ADM1	0	1	states	"3"""
68323	8780730	Korea	-30.77313	149.79761	S	HMSD	1	0	NA	NA
25805	343300	Asmara	15.33805	38.93184	P	PPLC	0	1	cities	"1"""
25805	343300	Asmara	15.33805	38.93184	P	PPLC	1	0	NA	NA
13664	2434508	"Republic of Chad"	15	19	A	PCLI	0	1	countries	2
13664	2434508	"Republic of Chad"	15	19	A	PCLI	1	0	NA	NA
51994	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	2
51994	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
29482	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
29482	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
67641	202061	Kigali	-1.94995	30.05885	P	PPLC	0	1	cities	"2"""
67641	202061	Kigali	-1.94995	30.05885	P	PPLC	1	0	NA	NA
72684	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	"1"""
72684	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
72684	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	0	1	countries	1
72684	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	1	0	NA	NA
67526	6413341	"Southern Province"	-2.33333	29.66667	A	ADM1	0	1	states	"1"""
67526	7016957	Ruhombo	-2.5302	29.5974	H	STMI	1	0	NA	NA
69887	161325	Arusha	-3.36667	36.68333	P	PPLA	0	1	cities	"3"""
69887	161325	Arusha	-3.36667	36.68333	P	PPLA	1	0	NA	NA
69887	192950	"Republic of Kenya"	1	38	A	PCLI	1	0	NA	NA
69887	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
48653	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	0	1	cities	"3"""
48653	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	1	0	NA	NA
5854	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	1
5854	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
28014	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
28014	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
74015	1269843	Hyderabad	17.38405	78.45636	P	PPLA	0	1	cities	"1"""
74015	1269843	Hyderabad	17.38405	78.45636	P	PPLA	1	0	NA	NA
74015	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	2
74015	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
16898	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	0	1	cities	"2"""
16898	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	1	0	NA	NA
21276	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
21276	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
4152	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	3
4152	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
50799	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	1
50799	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
20841	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	1
20841	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
49583	2422465	Conakry	9.53795	-13.67729	P	PPLC	0	1	cities	"2"""
49583	2422465	Conakry	9.53795	-13.67729	P	PPLC	1	0	NA	NA
39046	3333251	"Province du Brabant Wallon"	50.75	4.58333	A	ADM2	1	0	NA	NA
39046	3337387	Wallonia	50.5	4.75	A	ADM1	0	1	states	"3"""
61609	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	0	1	countries	2
61609	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	1	0	NA	NA
19645	6255146	Africa	7.1881	21.09375	L	CONT	1	0	NA	NA
51884	6251999	Canada	60.10867	-113.64258	A	PCLI	0	1	countries	4
51884	6251999	Canada	60.10867	-113.64258	A	PCLI	1	0	NA	NA
38239	3144096	"Kingdom of Norway"	62	10	A	PCLI	0	1	countries	2
38239	3144096	"Kingdom of Norway"	62	10	A	PCLI	1	0	NA	NA
94605	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
94605	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
12578	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	2
12578	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
93600	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
93600	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
45028	6255146	Africa	7.1881	21.09375	L	CONT	1	0	NA	NA
90014	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	3
90014	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
46110	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	0	1	countries	"1"""
46110	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	1	0	NA	NA
46110	2963597	Ireland	53	-8	A	PCLI	0	1	countries	1
46110	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
69260	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	1
69260	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
64928	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	1
64928	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
90463	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
90463	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
83028	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	1
83028	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
81651	3144096	"Kingdom of Norway"	62	10	A	PCLI	0	1	countries	3
81651	3144096	"Kingdom of Norway"	62	10	A	PCLI	1	0	NA	NA
36101	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
36101	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
94558	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
94558	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
83519	3017382	"Republic of France"	46	2	A	PCLI	0	1	countries	2
83519	3017382	"Republic of France"	46	2	A	PCLI	1	0	NA	NA
96985	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
96985	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
14790	5023853	Darfur	44.05135	-94.83804	P	PPL	0	1	cities	"2"""
14790	5023853	Darfur	44.05135	-94.83804	P	PPL	1	0	NA	NA
70952	384476	Kanazi	-2.1418	30.0881	P	PPL	0	1	cities	"1"""
70952	384476	Kanazi	-2.1418	30.0881	P	PPL	1	0	NA	NA
46881	2274895	Monrovia	6.30054	-10.7969	P	PPLC	0	1	cities	"1"""
46881	2274895	Monrovia	6.30054	-10.7969	P	PPLC	1	0	NA	NA
53970	2542007	"Kingdom of Morocco"	32	-6	A	PCLI	0	1	countries	1
53970	2542007	"Kingdom of Morocco"	32	-6	A	PCLI	1	0	NA	NA
53970	7729885	"Western Africa"	18.31281	-4.83398	L	RGN	1	0	NA	NA
89364	3184095	Shirq	41.98417	19.44333	P	PPL	0	1	cities	"1"""
89364	3184095	Shirq	41.98417	19.44333	P	PPL	1	0	NA	NA
89364	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	"1"""
89364	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
72273	2243939	Ziguinchor	12.8	-16.36667	A	ADM1	0	1	states	"2"""
72273	2243939	Ziguinchor	12.8	-16.36667	A	ADM1	1	0	NA	NA
9701	433561	"Republic of Burundi"	-3.5	30	A	PCLI	0	1	countries	1
9701	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
9701	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	"1"""
9701	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
62083	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	0	1	countries	1
62083	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	1	0	NA	NA
74056	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	1
74056	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
34423	6251999	Canada	60.10867	-113.64258	A	PCLI	0	1	countries	2
34423	6251999	Canada	60.10867	-113.64258	A	PCLI	1	0	NA	NA
34423	6255146	Africa	7.1881	21.09375	L	CONT	1	0	NA	NA
59196	2441291	Maradi	13.5	7.10174	P	PPLA	0	1	cities	"1"""
59196	2441291	Maradi	13.5	7.10174	P	PPLA	1	0	NA	NA
68862	202217	Gitarama	-2.07444	29.75667	P	PPLA2	0	1	cities	"2"""
68862	202217	Gitarama	-2.07444	29.75667	P	PPLA2	1	0	NA	NA
74934	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	1
74934	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
83528	408658	"West Darfur"	13.41667	22.66667	A	ADM1	0	1	states	"1"""
83528	408658	"West Darfur"	13.41667	22.66667	A	ADM1	1	0	NA	NA
93218	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
93218	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
62915	2595346	"Ekiti State"	7.66667	5.25	A	ADM1	0	1	states	"1"""
62915	2595346	"Ekiti State"	7.66667	5.25	A	ADM1	1	0	NA	NA
80618	2395504	"Atlantique Department"	6.66667	2.25	A	ADM1	0	1	states	"1"""
80618	2395504	"Atlantique Department"	6.66667	2.25	A	ADM1	1	0	NA	NA
80618	2623032	"Kingdom of Denmark"	56	10	A	PCLI	0	1	countries	1
80618	2623032	"Kingdom of Denmark"	56	10	A	PCLI	1	0	NA	NA
95335	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
95335	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
20097	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	0	1	cities	"1"""
20097	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	1	0	NA	NA
58071	1036973	"Republic of Mozambique"	-18.25	35	A	PCLI	0	1	countries	"1"""
58071	1036973	"Republic of Mozambique"	-18.25	35	A	PCLI	1	0	NA	NA
58071	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	"1"""
58071	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
58071	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	1
58071	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
58071	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	"1"""
58071	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
58071	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	"1"""
58071	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
58071	6255146	Africa	7.1881	21.09375	L	CONT	1	0	NA	NA
90516	6251999	Canada	60.10867	-113.64258	A	PCLI	0	1	countries	6
90516	6251999	Canada	60.10867	-113.64258	A	PCLI	1	0	NA	NA
94617	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
94617	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
6584	3351380	Caconda	-13.73333	15.06667	P	PPL	0	1	cities	"1"""
6584	3351380	Caconda	-13.73333	15.06667	P	PPL	1	0	NA	NA
73854	2243939	Ziguinchor	12.8	-16.36667	A	ADM1	0	1	states	"1"""
73854	2243939	Ziguinchor	12.8	-16.36667	A	ADM1	1	0	NA	NA
73854	2248878	Mampatim	12.86667	-14.33333	P	PPL	0	1	cities	"1"""
73854	2248878	Mampatim	12.86667	-14.33333	P	PPL	1	0	NA	NA
83655	5376358	Needles	34.84806	-114.61413	P	PPL	0	1	cities	"2"""
83655	5376358	Needles	34.84806	-114.61413	P	PPL	1	0	NA	NA
88789	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	2
88789	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
35702	2589581	"People’s Democratic Republic of Algeria"	28	3	A	PCLI	1	0	NA	NA
35702	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
35702	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
35702	338010	"State of Eritrea"	15	39	A	PCLI	0	1	countries	"2"""
35702	338010	"State of Eritrea"	15	39	A	PCLI	1	0	NA	NA
67844	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	1
67844	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
4607	2240449	Luanda	-8.83682	13.23432	P	PPLC	0	1	cities	"1"""
4607	2240449	Luanda	-8.83682	13.23432	P	PPLC	1	0	NA	NA
58046	2061327	"State of South Australia"	-30	135	A	ADM1	0	1	states	"1"""
58046	2440476	"Republic of Niger"	18	9	A	PCLI	0	1	countries	2
58046	2440476	"Republic of Niger"	18	9	A	PCLI	1	0	NA	NA
58046	7729885	"Western Africa"	18.31281	-4.83398	L	RGN	1	0	NA	NA
58046	8786534	Sahara	-37.1112	140.10732	S	HMSD	1	0	NA	NA
33919	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	"1"""
33919	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
33919	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	1
33919	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
52874	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	2
52874	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
19540	204337	Walikale	-1.43049	28.07519	P	PPL	0	1	cities	"2"""
19540	204337	Walikale	-1.43049	28.07519	P	PPL	1	0	NA	NA
19540	206046	Rutshuru	-0.63847	29.41303	H	STM	1	0	NA	NA
19540	209477	Masisi	-1.39832	28.8183	P	PPL	0	1	cities	"2"""
19540	209477	Masisi	-1.39832	28.8183	P	PPL	1	0	NA	NA
22557	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	0	1	cities	"3"""
22557	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	1	0	NA	NA
30281	293396	"Tel Aviv District"	32.08414	34.79995	A	ADM1	0	1	states	"1"""
30281	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	"1"""
30281	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
30281	8622823	"Shagrirut Ethopia"	32.06329	34.78014	S	DIP	1	0	NA	NA
73321	2244991	Tambacounda	13.77073	-13.66734	P	PPLA	0	1	cities	"2"""
73321	2244991	Tambacounda	13.77073	-13.66734	P	PPLA	1	0	NA	NA
94260	2155400	"State of New South Wales"	-33	146	A	ADM1	0	1	states	"1"""
94260	8780730	Korea	-30.77313	149.79761	S	HMSD	1	0	NA	NA
73254	2243939	Ziguinchor	12.8	-16.36667	A	ADM1	0	1	states	"1"""
73254	2243939	Ziguinchor	12.8	-16.36667	A	ADM1	1	0	NA	NA
92228	149590	"United Republic of Tanzania"	-6	35	A	PCLI	0	1	countries	"1"""
92228	149590	"United Republic of Tanzania"	-6	35	A	PCLI	1	0	NA	NA
92228	192950	"Republic of Kenya"	1	38	A	PCLI	0	1	countries	1
92228	192950	"Republic of Kenya"	1	38	A	PCLI	1	0	NA	NA
50116	2455518	Kayes	14.44693	-11.44448	P	PPLA	0	1	cities	"2"""
50116	2455518	Kayes	14.44693	-11.44448	P	PPLA	1	0	NA	NA
50116	2460596	Bamako	12.65	-8	P	PPLC	1	0	NA	NA
50116	3017382	"Republic of France"	46	2	A	PCLI	1	0	NA	NA
83061	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	1
83061	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
74852	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	1
74852	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
72701	1036973	"Republic of Mozambique"	-18.25	35	A	PCLI	0	1	countries	"1"""
72701	1036973	"Republic of Mozambique"	-18.25	35	A	PCLI	1	0	NA	NA
72701	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	"1"""
72701	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
72701	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	1
72701	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
72701	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	"1"""
72701	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
72701	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	"1"""
72701	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
72701	6255146	Africa	7.1881	21.09375	L	CONT	1	0	NA	NA
57988	2444995	Filingué	14.3521	3.3168	P	PPLA2	0	1	cities	"1"""
57988	2444995	Filingué	14.3521	3.3168	P	PPLA2	1	0	NA	NA
57988	4353823	"Dupont Maternity Hospital (historical)"	38.57151	-76.06716	S	HSP	1	0	NA	NA
57988	4361885	Maryland	39.00039	-76.74997	A	ADM1	0	1	states	"1"""
57988	5029730	"Health Center"	45.55417	-94.15056	S	BLDG	1	0	NA	NA
57988	5037779	Minnesota	46.25024	-94.25055	A	ADM1	0	1	states	"1"""
31754	2963597	Ireland	53	-8	A	PCLI	0	1	countries	2
31754	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
67054	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	3
67054	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
16089	3030638	Brabant-le-Roi	48.84523	4.9814	P	PPL	0	1	cities	"2"""
16089	3030638	Brabant-le-Roi	48.84523	4.9814	P	PPL	1	0	NA	NA
16089	3333251	"Province du Brabant Wallon"	50.75	4.58333	A	ADM2	1	0	NA	NA
88312	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
88312	408662	Jonglei	7.4	32.4	A	ADM1	0	1	states	"2"""
88312	408662	Jonglei	7.4	32.4	A	ADM1	1	0	NA	NA
18385	217831	Bukavu	-2.49077	28.84281	P	PPLA	0	1	cities	"1"""
18385	217831	Bukavu	-2.49077	28.84281	P	PPLA	1	0	NA	NA
19390	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	2
19390	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
19390	660013	"Republic of Finland"	64	26	A	PCLI	0	1	countries	"2"""
19390	660013	"Republic of Finland"	64	26	A	PCLI	1	0	NA	NA
81918	51537	Somalia	6	48	A	PCLI	0	1	countries	2
81918	8220543	Puntland	9	49	L	RGN	1	0	NA	NA
44792	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
44792	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
74617	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	1
74617	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
8542	425378	Bujumbura	-3.3822	29.3644	P	PPLC	0	1	cities	"1"""
8542	425378	Bujumbura	-3.3822	29.3644	P	PPLC	1	0	NA	NA
8542	7303940	"Bujumbura Rural Province"	-3.4627	29.46259	A	ADM1	0	1	states	"2"""
8542	7303940	"Bujumbura Rural Province"	-3.4627	29.46259	A	ADM1	1	0	NA	NA
4972	2635167	"United Kingdom of Great Britain and Northern Ireland"	54.75844	-2.69531	A	PCLI	0	1	countries	1
4972	2635167	"United Kingdom of Great Britain and Northern Ireland"	54.75844	-2.69531	A	PCLI	1	0	NA	NA
